,name,address,date,neg,neu,pos
1005,Bao闁炽儲鐛� Up,"
        1911 Aldrich St Ste A1 Austin, TX 78723
    ","
        2/16/2019
    ",0.057,0.712,0.23
1006,Wholly Cow,"
        3010 S Lamar Blvd Austin, TX 78704
    ","
        6/7/2017
    ",0.036,0.731,0.233
1007,Wholly Cow,"
        3010 S Lamar Blvd Austin, TX 78704
    ","
        2/10/2015
    ",0.048,0.696,0.257
1008,Wholly Cow,"
        3010 S Lamar Blvd Austin, TX 78704
    ","
        7/31/2016
    ",0.033,0.737,0.23
1009,Taco Joint,"
        2807 & 2809 San Jacinto Blvd Austin, TX 78705
    ","
        7/23/2019
    ",0.07,0.739,0.191
1010,Wholly Cow,"
        3010 S Lamar Blvd Austin, TX 78704
    ","
        1/15/2018
    ",0.073,0.712,0.215
1011,Wholly Cow,"
        3010 S Lamar Blvd Austin, TX 78704
    ","
        4/12/2016
    ",0.066,0.738,0.196
1012,Wholly Cow,"
        3010 S Lamar Blvd Austin, TX 78704
    ","
        12/10/2016
    ",0.053,0.74,0.207
1013,Wholly Cow,"
        3010 S Lamar Blvd Austin, TX 78704
    ","
        5/20/2018
    ",0.051,0.726,0.222
1014,Hula Hut,"
        3825 Lake Austin Blvd Austin, TX 78703
    ","
        5/12/2019
    ",0.094,0.727,0.179
1015,Wholly Cow,"
        3010 S Lamar Blvd Austin, TX 78704
    ","
        12/17/2017
    ",0.047,0.716,0.238
1016,Bao闁炽儲鐛� Up,"
        1911 Aldrich St Ste A1 Austin, TX 78723
    ","
        7/26/2019
    ",0.036,0.704,0.259
1017,Hula Hut,"
        3825 Lake Austin Blvd Austin, TX 78703
    ","
        12/18/2018
    ",0.089,0.758,0.153
1018,Hula Hut,"
        3825 Lake Austin Blvd Austin, TX 78703
    ","
        6/7/2019
    ",0.042,0.731,0.227
1019,Hula Hut,"
        3825 Lake Austin Blvd Austin, TX 78703
    ","
        12/15/2018
    ",0.058,0.728,0.215
1020,Hula Hut,"
        3825 Lake Austin Blvd Austin, TX 78703
    ","
        7/23/2019
    ",0.071,0.749,0.18
1021,Wholly Cow,"
        3010 S Lamar Blvd Austin, TX 78704
    ","
        7/10/2019
            ",0.045,0.71,0.244
1022,Austin Rotisserie,"
        702 Shady Ln Austin, TX 78702
    ","
        5/21/2019
    ",0.014,0.672,0.314
1023,Julie闁炽儲鐛� Noodles,"
        8557 Research Blvd Ste 110 Austin, TX 78758
    ","
        9/29/2018
    ",0.071,0.727,0.202
1024,Julie闁炽儲鐛� Noodles,"
        8557 Research Blvd Ste 110 Austin, TX 78758
    ","
        8/11/2016
    ",0.048,0.737,0.215
1025,Julie闁炽儲鐛� Noodles,"
        8557 Research Blvd Ste 110 Austin, TX 78758
    ","
        6/9/2018
    ",0.04,0.754,0.206
1026,Hula Hut,"
        3825 Lake Austin Blvd Austin, TX 78703
    ","
        7/26/2019
    ",0.065,0.741,0.194
1027,Julie闁炽儲鐛� Noodles,"
        8557 Research Blvd Ste 110 Austin, TX 78758
    ","
        3/6/2018
    ",0.056,0.696,0.248
1028,Julie闁炽儲鐛� Noodles,"
        8557 Research Blvd Ste 110 Austin, TX 78758
    ","
        6/7/2018
    ",0.072,0.729,0.199
1029,Julie闁炽儲鐛� Noodles,"
        8557 Research Blvd Ste 110 Austin, TX 78758
    ","
        4/13/2017
    ",0.076,0.699,0.225
1030,Julie闁炽儲鐛� Noodles,"
        8557 Research Blvd Ste 110 Austin, TX 78758
    ","
        2/8/2019
    ",0.043,0.738,0.219
1031,Julie闁炽儲鐛� Noodles,"
        8557 Research Blvd Ste 110 Austin, TX 78758
    ","
        9/1/2018
    ",0.051,0.714,0.235
1032,Sala and Betty,"
        5201 Airport Blvd Austin, TX 78751
    ","
        11/27/2015
    ",0.039,0.721,0.239
1033,Sala and Betty,"
        5201 Airport Blvd Austin, TX 78751
    ","
        4/2/2016
    ",0.048,0.701,0.251
1034,Austin Rotisserie,"
        702 Shady Ln Austin, TX 78702
    ","
        3/15/2019
    ",0.042,0.676,0.283
1035,Sala and Betty,"
        5201 Airport Blvd Austin, TX 78751
    ","
        5/30/2018
    ",0.045,0.707,0.248
1036,Sala and Betty,"
        5201 Airport Blvd Austin, TX 78751
    ","
        1/8/2018
    ",0.026,0.732,0.242
1037,Sala and Betty,"
        5201 Airport Blvd Austin, TX 78751
    ","
        10/8/2018
    ",0.035,0.688,0.277
1038,Sala and Betty,"
        5201 Airport Blvd Austin, TX 78751
    ","
        10/27/2018
    ",0.044,0.691,0.265
1039,Sala and Betty,"
        5201 Airport Blvd Austin, TX 78751
    ","
        4/16/2019
    ",0.05,0.771,0.179
1040,Jeffrey闁炽儲鐛�,"
        1204 W Lynn St Austin, TX 78703
    ","
        9/1/2016
    ",0.059,0.726,0.214
1041,Jeffrey闁炽儲鐛�,"
        1204 W Lynn St Austin, TX 78703
    ","
        1/15/2016
    ",0.051,0.686,0.263
1042,Jeffrey闁炽儲鐛�,"
        1204 W Lynn St Austin, TX 78703
    ","
        8/14/2014
    ",0.042,0.737,0.222
1043,Jeffrey闁炽儲鐛�,"
        1204 W Lynn St Austin, TX 78703
    ","
        5/23/2018
    ",0.063,0.739,0.197
1044,Jeffrey闁炽儲鐛�,"
        1204 W Lynn St Austin, TX 78703
    ","
        8/22/2017
    ",0.095,0.706,0.199
1045,Jeffrey闁炽儲鐛�,"
        1204 W Lynn St Austin, TX 78703
    ","
        1/1/2018
    ",0.065,0.714,0.221
1046,Jeffrey闁炽儲鐛�,"
        1204 W Lynn St Austin, TX 78703
    ","
        3/8/2019
    ",0.047,0.701,0.252
1047,Casa Colombia,"
        2409 E 7th St Austin, TX 78702
    ","
        9/29/2017
    ",0.058,0.682,0.26
1048,Casa Colombia,"
        2409 E 7th St Austin, TX 78702
    ","
        8/11/2018
    ",0.066,0.717,0.218
1049,Casa Colombia,"
        2409 E 7th St Austin, TX 78702
    ","
        4/1/2018
    ",0.044,0.704,0.252
1050,Casa Colombia,"
        2409 E 7th St Austin, TX 78702
    ","
        8/29/2018
    ",0.034,0.703,0.263
1051,Picnik,"
        4801 Burnet Rd Austin, TX 78756
    ","
        9/20/2017
    ",0.024,0.693,0.283
1052,Picnik,"
        4801 Burnet Rd Austin, TX 78756
    ","
        2/7/2018
    ",0.036,0.693,0.27
1053,Picnik,"
        4801 Burnet Rd Austin, TX 78756
    ","
        4/8/2018
    ",0.044,0.694,0.262
1054,Picnik,"
        4801 Burnet Rd Austin, TX 78756
    ","
        4/18/2018
    ",0.047,0.704,0.249
1055,Picnik,"
        4801 Burnet Rd Austin, TX 78756
    ","
        11/4/2018
    ",0.044,0.655,0.3
1056,Picnik,"
        4801 Burnet Rd Austin, TX 78756
    ","
        3/24/2019
    ",0.043,0.727,0.23
1057,Picnik,"
        4801 Burnet Rd Austin, TX 78756
    ","
        5/24/2019
    ",0.037,0.673,0.291
1058,Picnik,"
        4801 Burnet Rd Austin, TX 78756
    ","
        7/19/2019
    ",0.042,0.705,0.252
1059,Casa Colombia,"
        2409 E 7th St Austin, TX 78702
    ","
        5/18/2019
    ",0.021,0.744,0.236
1060,Picnik,"
        4801 Burnet Rd Austin, TX 78756
    ","
        7/24/2019
    ",0.052,0.692,0.256
1061,Swift闁炽儲鐛� Attic,"
        315 Congress Ave Ste 200 Austin, TX 78701
    ","
        7/26/2016
    ",0.03,0.708,0.262
1062,Swift闁炽儲鐛� Attic,"
        315 Congress Ave Ste 200 Austin, TX 78701
    ","
        6/15/2015
    ",0.057,0.715,0.228
1063,Swift闁炽儲鐛� Attic,"
        315 Congress Ave Ste 200 Austin, TX 78701
    ","
        12/21/2016
    ",0.058,0.741,0.201
1064,Swift闁炽儲鐛� Attic,"
        315 Congress Ave Ste 200 Austin, TX 78701
    ","
        4/2/2018
    ",0.042,0.708,0.25
1065,Swift闁炽儲鐛� Attic,"
        315 Congress Ave Ste 200 Austin, TX 78701
    ","
        8/29/2018
    ",0.055,0.716,0.23
1066,Swift闁炽儲鐛� Attic,"
        315 Congress Ave Ste 200 Austin, TX 78701
    ","
        2/24/2019
    ",0.028,0.68,0.292
1067,Swift闁炽儲鐛� Attic,"
        315 Congress Ave Ste 200 Austin, TX 78701
    ","
        10/28/2018
    ",0.037,0.698,0.265
1068,Swift闁炽儲鐛� Attic,"
        315 Congress Ave Ste 200 Austin, TX 78701
    ","
        7/25/2018
    ",0.032,0.71,0.258
1069,Swift闁炽儲鐛� Attic,"
        315 Congress Ave Ste 200 Austin, TX 78701
    ","
        7/12/2019
    ",0.04,0.664,0.296
1070,The Beer Plant,"
        3110 Windsor Rd Austin, TX 78703
    ","
        10/10/2016
    ",0.056,0.732,0.212
1071,The Beer Plant,"
        3110 Windsor Rd Austin, TX 78703
    ","
        1/20/2017
    ",0.048,0.691,0.261
1072,The Beer Plant,"
        3110 Windsor Rd Austin, TX 78703
    ","
        8/10/2018
    ",0.049,0.696,0.256
1073,The Beer Plant,"
        3110 Windsor Rd Austin, TX 78703
    ","
        4/7/2019
    ",0.038,0.71,0.252
1074,The Beer Plant,"
        3110 Windsor Rd Austin, TX 78703
    ","
        6/10/2019
    ",0.053,0.739,0.208
1075,Ramen Tatsu-Ya,"
        1600 E 6th St Austin, TX 78702
    ","
        8/25/2018
    ",0.031,0.667,0.302
1076,Ramen Tatsu-Ya,"
        1600 E 6th St Austin, TX 78702
    ","
        2/17/2019
    ",0.074,0.766,0.16
1077,Ramen Tatsu-Ya,"
        1600 E 6th St Austin, TX 78702
    ","
        10/10/2018
    ",0.064,0.671,0.265
1078,Ramen Tatsu-Ya,"
        1600 E 6th St Austin, TX 78702
    ","
        4/8/2019
    ",0.044,0.73,0.225
1079,Swift闁炽儲鐛� Attic,"
        315 Congress Ave Ste 200 Austin, TX 78701
    ","
        7/29/2019
    ",0.034,0.718,0.248
1080,Ramen Tatsu-Ya,"
        1600 E 6th St Austin, TX 78702
    ","
        8/2/2018
    ",0.038,0.717,0.245
1081,Ramen Tatsu-Ya,"
        1600 E 6th St Austin, TX 78702
    ","
        2/9/2019
    ",0.04,0.739,0.221
1082,Lebowski闁炽儲鐛� Grill,"
        8909 Burnet Rd Austin, TX 78757
    ","
        2/3/2017
    ",0.049,0.725,0.226
1083,The Beer Plant,"
        3110 Windsor Rd Austin, TX 78703
    ","
        7/1/2019
    ",0.032,0.716,0.252
1084,Lebowski闁炽儲鐛� Grill,"
        8909 Burnet Rd Austin, TX 78757
    ","
        5/26/2016
    ",0.022,0.733,0.245
1085,Lebowski闁炽儲鐛� Grill,"
        8909 Burnet Rd Austin, TX 78757
    ","
        8/13/2015
    ",0.025,0.693,0.283
1086,Lebowski闁炽儲鐛� Grill,"
        8909 Burnet Rd Austin, TX 78757
    ","
        7/22/2018
    ",0.029,0.71,0.261
1087,Lebowski闁炽儲鐛� Grill,"
        8909 Burnet Rd Austin, TX 78757
    ","
        11/17/2016
    ",0.024,0.743,0.232
1088,Lebowski闁炽儲鐛� Grill,"
        8909 Burnet Rd Austin, TX 78757
    ","
        8/4/2018
    ",0.038,0.724,0.238
1089,Lebowski闁炽儲鐛� Grill,"
        8909 Burnet Rd Austin, TX 78757
    ","
        5/31/2019
    ",0.042,0.712,0.247
1090,Home Slice Pizza,"
        501 E 53rd St Austin, TX 78751
    ","
        10/9/2018
    ",0.039,0.731,0.23
1091,Home Slice Pizza,"
        501 E 53rd St Austin, TX 78751
    ","
        7/26/2018
    ",0.035,0.734,0.231
1092,Ramen Tatsu-Ya,"
        1600 E 6th St Austin, TX 78702
    ","
        7/22/2019
    ",0.05,0.738,0.212
1093,Home Slice Pizza,"
        501 E 53rd St Austin, TX 78751
    ","
        10/13/2018
    ",0.036,0.708,0.256
1094,Home Slice Pizza,"
        501 E 53rd St Austin, TX 78751
    ","
        5/6/2019
    ",0.046,0.69,0.265
1095,Home Slice Pizza,"
        501 E 53rd St Austin, TX 78751
    ","
        2/11/2019
    ",0.018,0.704,0.278
1096,Home Slice Pizza,"
        501 E 53rd St Austin, TX 78751
    ","
        1/31/2019
    ",0.042,0.678,0.281
1097,Home Slice Pizza,"
        501 E 53rd St Austin, TX 78751
    ","
        4/28/2019
    ",0.037,0.695,0.269
1098,Home Slice Pizza,"
        501 E 53rd St Austin, TX 78751
    ","
        3/23/2019
    ",0.033,0.67,0.297
1099,Dragonbeard Kitchen,"
        8201 Cross Park Dr Ste B1 Austin, TX 78754
    ","
        1/17/2018
    ",0.028,0.709,0.263
1100,Dragonbeard Kitchen,"
        8201 Cross Park Dr Ste B1 Austin, TX 78754
    ","
        6/4/2017
    ",0.017,0.686,0.298
1101,Lebowski闁炽儲鐛� Grill,"
        8909 Burnet Rd Austin, TX 78757
    ","
        7/18/2019
    ",0.039,0.733,0.228
1102,Dragonbeard Kitchen,"
        8201 Cross Park Dr Ste B1 Austin, TX 78754
    ","
        4/21/2018
    ",0.023,0.689,0.287
1103,Dragonbeard Kitchen,"
        8201 Cross Park Dr Ste B1 Austin, TX 78754
    ","
        1/27/2017
    ",0.028,0.699,0.273
1104,Dragonbeard Kitchen,"
        8201 Cross Park Dr Ste B1 Austin, TX 78754
    ","
        7/12/2017
    ",0.031,0.713,0.256
1105,Dragonbeard Kitchen,"
        8201 Cross Park Dr Ste B1 Austin, TX 78754
    ","
        1/17/2017
    ",0.038,0.702,0.261
1106,Dragonbeard Kitchen,"
        8201 Cross Park Dr Ste B1 Austin, TX 78754
    ","
        4/24/2019
    ",0.043,0.689,0.268
1107,Dragonbeard Kitchen,"
        8201 Cross Park Dr Ste B1 Austin, TX 78754
    ","
        5/6/2018
    ",0.034,0.726,0.24
1108,Barlata Tapas Bar,"
        1500 S Lamar Blvd Ste 150 Austin, TX 78704
    ","
        5/18/2017
    ",0.041,0.731,0.228
1109,Barlata Tapas Bar,"
        1500 S Lamar Blvd Ste 150 Austin, TX 78704
    ","
        11/12/2017
    ",0.035,0.725,0.24
1110,Home Slice Pizza,"
        501 E 53rd St Austin, TX 78751
    ","
        6/27/2019
    ",0.042,0.703,0.254
1111,Barlata Tapas Bar,"
        1500 S Lamar Blvd Ste 150 Austin, TX 78704
    ","
        4/2/2016
    ",0.057,0.774,0.17
1112,Barlata Tapas Bar,"
        1500 S Lamar Blvd Ste 150 Austin, TX 78704
    ","
        7/1/2016
    ",0.043,0.734,0.223
1113,Barlata Tapas Bar,"
        1500 S Lamar Blvd Ste 150 Austin, TX 78704
    ","
        8/23/2018
    ",0.035,0.694,0.271
1114,East Side King,"
        2310 S Lamar Blvd Austin, TX 78704
    ","
        5/28/2017
    ",0.065,0.688,0.248
1115,East Side King,"
        2310 S Lamar Blvd Austin, TX 78704
    ","
        1/14/2016
    ",0.04,0.734,0.226
1116,Dragonbeard Kitchen,"
        8201 Cross Park Dr Ste B1 Austin, TX 78754
    ","
        3/5/2019
    ",0.06,0.711,0.229
1117,East Side King,"
        2310 S Lamar Blvd Austin, TX 78704
    ","
        10/25/2016
    ",0.049,0.738,0.214
1118,East Side King,"
        2310 S Lamar Blvd Austin, TX 78704
    ","
        8/15/2015
    ",0.048,0.724,0.229
1119,East Side King,"
        2310 S Lamar Blvd Austin, TX 78704
    ","
        1/1/2017
    ",0.041,0.73,0.229
1120,East Side King,"
        2310 S Lamar Blvd Austin, TX 78704
    ","
        3/23/2017
    ",0.055,0.719,0.225
1121,East Side King,"
        2310 S Lamar Blvd Austin, TX 78704
    ","
        3/4/2019
    ",0.051,0.709,0.24
1122,Hopfields,"
        3110 Guadalupe St Ste 400 Austin, TX 78705
    ","
        9/4/2017
    ",0.051,0.722,0.227
1123,Hopfields,"
        3110 Guadalupe St Ste 400 Austin, TX 78705
    ","
        10/27/2014
    ",0.042,0.693,0.265
1124,Hopfields,"
        3110 Guadalupe St Ste 400 Austin, TX 78705
    ","
        6/25/2013
    ",0.054,0.721,0.224
1125,Barlata Tapas Bar,"
        1500 S Lamar Blvd Ste 150 Austin, TX 78704
    ","
        7/10/2019
    ",0.059,0.728,0.213
1126,Hopfields,"
        3110 Guadalupe St Ste 400 Austin, TX 78705
    ","
        1/16/2015
    ",0.072,0.714,0.214
1127,Hopfields,"
        3110 Guadalupe St Ste 400 Austin, TX 78705
    ","
        8/20/2017
    ",0.048,0.737,0.215
1128,Hopfields,"
        3110 Guadalupe St Ste 400 Austin, TX 78705
    ","
        6/4/2017
    ",0.036,0.714,0.249
1129,Hopfields,"
        3110 Guadalupe St Ste 400 Austin, TX 78705
    ","
        3/19/2018
    ",0.046,0.74,0.213
1130,East Side King,"
        2310 S Lamar Blvd Austin, TX 78704
    ","
        5/1/2019
    ",0.058,0.767,0.175
1131,Halal Bros,"
        2712 Guadalupe St Austin, TX 78705
    ","
        3/18/2017
    ",0.044,0.746,0.21
1132,Halal Bros,"
        2712 Guadalupe St Austin, TX 78705
    ","
        7/29/2016
    ",0.046,0.742,0.213
1133,Halal Bros,"
        2712 Guadalupe St Austin, TX 78705
    ","
        7/3/2018
    ",0.056,0.76,0.183
1134,Halal Bros,"
        2712 Guadalupe St Austin, TX 78705
    ","
        11/16/2017
    ",0.046,0.716,0.237
1135,Halal Bros,"
        2712 Guadalupe St Austin, TX 78705
    ","
        5/30/2019
    ",0.049,0.766,0.184
1136,Halal Bros,"
        2712 Guadalupe St Austin, TX 78705
    ","
        5/20/2019
    ",0.046,0.733,0.221
1137,Be More Pacific,"
        7858 Shoal Creek Blvd Austin, TX 78757
    ","
        5/28/2018
    ",0.034,0.725,0.241
1138,Be More Pacific,"
        7858 Shoal Creek Blvd Austin, TX 78757
    ","
        2/15/2018
    ",0.013,0.688,0.299
1139,Be More Pacific,"
        7858 Shoal Creek Blvd Austin, TX 78757
    ","
        10/19/2018
    ",0.03,0.725,0.245
1140,Be More Pacific,"
        7858 Shoal Creek Blvd Austin, TX 78757
    ","
        6/20/2018
    ",0.047,0.749,0.203
1141,Be More Pacific,"
        7858 Shoal Creek Blvd Austin, TX 78757
    ","
        5/18/2019
    ",0.036,0.712,0.252
1142,Be More Pacific,"
        7858 Shoal Creek Blvd Austin, TX 78757
    ","
        6/30/2019
    ",0.03,0.758,0.212
1143,Be More Pacific,"
        7858 Shoal Creek Blvd Austin, TX 78757
    ","
        5/24/2019
    ",0.023,0.724,0.253
1144,TLC Austin,"
        1100 S Lamar Blvd Ste 1150 Austin, TX 78704
    ","
        2/26/2018
    ",0.065,0.727,0.207
1145,TLC Austin,"
        1100 S Lamar Blvd Ste 1150 Austin, TX 78704
    ","
        3/4/2018
    ",0.028,0.722,0.25
1146,Halal Bros,"
        2712 Guadalupe St Austin, TX 78705
    ","
        7/8/2019
    ",0.051,0.714,0.235
1147,TLC Austin,"
        1100 S Lamar Blvd Ste 1150 Austin, TX 78704
    ","
        4/12/2018
    ",0.07,0.671,0.259
1148,TLC Austin,"
        1100 S Lamar Blvd Ste 1150 Austin, TX 78704
    ","
        3/16/2019
    ",0.029,0.676,0.295
1149,TLC Austin,"
        1100 S Lamar Blvd Ste 1150 Austin, TX 78704
    ","
        7/1/2019
    ",0.032,0.673,0.295
1150,TLC Austin,"
        1100 S Lamar Blvd Ste 1150 Austin, TX 78704
    ","
        7/3/2018
    ",0.038,0.659,0.303
1151,Chi闁炽儲鈹哸ntro,"
        1509 S Lamar Blvd Austin, TX 78704
    ","
        6/3/2016
    ",0.048,0.717,0.235
1152,Chi闁炽儲鈹哸ntro,"
        1509 S Lamar Blvd Austin, TX 78704
    ","
        10/2/2017
    ",0.044,0.752,0.204
1153,Chi闁炽儲鈹哸ntro,"
        1509 S Lamar Blvd Austin, TX 78704
    ","
        9/2/2016
    ",0.032,0.72,0.249
1154,Chi闁炽儲鈹哸ntro,"
        1509 S Lamar Blvd Austin, TX 78704
    ","
        11/4/2016
    ",0.03,0.71,0.26
1155,Chi闁炽儲鈹哸ntro,"
        1509 S Lamar Blvd Austin, TX 78704
    ","
        3/17/2019
    ",0.059,0.732,0.209
1156,Chi闁炽儲鈹哸ntro,"
        1509 S Lamar Blvd Austin, TX 78704
    ","
        7/21/2018
    ",0.025,0.712,0.263
1157,Chi闁炽儲鈹哸ntro,"
        1509 S Lamar Blvd Austin, TX 78704
    ","
        2/3/2018
    ",0.036,0.725,0.239
1158,Troy,"
        8105 Mesa Dr Ste A Austin, TX 78759
    ","
        2/20/2018
    ",0.042,0.7,0.258
1159,Troy,"
        8105 Mesa Dr Ste A Austin, TX 78759
    ","
        4/24/2015
    ",0.037,0.694,0.269
1160,Troy,"
        8105 Mesa Dr Ste A Austin, TX 78759
    ","
        4/12/2017
    ",0.031,0.748,0.221
1161,Troy,"
        8105 Mesa Dr Ste A Austin, TX 78759
    ","
        11/15/2016
    ",0.061,0.712,0.227
1162,Troy,"
        8105 Mesa Dr Ste A Austin, TX 78759
    ","
        3/10/2015
    ",0.038,0.746,0.215
1163,Troy,"
        8105 Mesa Dr Ste A Austin, TX 78759
    ","
        4/26/2017
    ",0.031,0.694,0.275
1164,Troy,"
        8105 Mesa Dr Ste A Austin, TX 78759
    ","
        7/28/2018
    ",0.04,0.691,0.268
1165,Troy,"
        8105 Mesa Dr Ste A Austin, TX 78759
    ","
        1/23/2019
    ",0.035,0.72,0.245
1166,Kismet Cafe,"
        1000 E 41st St Ste 200 Austin, TX 78751
    ","
        1/31/2018
    ",0.023,0.638,0.34
1167,Chi闁炽儲鈹哸ntro,"
        1509 S Lamar Blvd Austin, TX 78704
    ","
        6/30/2019
    ",0.039,0.722,0.24
1168,Kismet Cafe,"
        1000 E 41st St Ste 200 Austin, TX 78751
    ","
        4/16/2017
    ",0.055,0.727,0.218
1169,Kismet Cafe,"
        1000 E 41st St Ste 200 Austin, TX 78751
    ","
        2/26/2018
    ",0.065,0.719,0.216
1170,Kismet Cafe,"
        1000 E 41st St Ste 200 Austin, TX 78751
    ","
        10/16/2018
    ",0.051,0.731,0.219
1171,Kismet Cafe,"
        1000 E 41st St Ste 200 Austin, TX 78751
    ","
        4/23/2019
    ",0.07,0.717,0.213
1172,Kismet Cafe,"
        1000 E 41st St Ste 200 Austin, TX 78751
    ","
        6/7/2019
    ",0.039,0.751,0.21
1173,Crepe Crazy,"
        3103 S Lamar Blvd Austin, TX 78704
    ","
        8/2/2017
    ",0.054,0.657,0.289
1174,Crepe Crazy,"
        3103 S Lamar Blvd Austin, TX 78704
    ","
        5/27/2018
    ",0.041,0.717,0.243
1175,Troy,"
        8105 Mesa Dr Ste A Austin, TX 78759
    ","
        5/28/2019
    ",0.026,0.699,0.276
1176,Crepe Crazy,"
        3103 S Lamar Blvd Austin, TX 78704
    ","
        2/22/2019
    ",0.036,0.698,0.266
1177,Crepe Crazy,"
        3103 S Lamar Blvd Austin, TX 78704
    ","
        2/18/2019
    ",0.037,0.686,0.277
1178,Crepe Crazy,"
        3103 S Lamar Blvd Austin, TX 78704
    ","
        8/2/2018
    ",0.021,0.659,0.32
1179,Crepe Crazy,"
        3103 S Lamar Blvd Austin, TX 78704
    ","
        8/6/2018
    ",0.04,0.638,0.322
1180,Crepe Crazy,"
        3103 S Lamar Blvd Austin, TX 78704
    ","
        5/17/2017
    ",0.024,0.644,0.331
1181,Kismet Cafe,"
        1000 E 41st St Ste 200 Austin, TX 78751
    ","
        7/6/2019
    ",0.043,0.707,0.25
1182,Tumble 22,"
        7211 Burnet Rd Austin, TX 78701
    ","
        7/13/2017
    ",0.071,0.733,0.197
1183,Tumble 22,"
        7211 Burnet Rd Austin, TX 78701
    ","
        5/6/2018
    ",0.059,0.692,0.249
1184,Tumble 22,"
        7211 Burnet Rd Austin, TX 78701
    ","
        7/28/2017
    ",0.073,0.743,0.184
1185,Tumble 22,"
        7211 Burnet Rd Austin, TX 78701
    ","
        5/31/2017
    ",0.055,0.714,0.231
1186,Tumble 22,"
        7211 Burnet Rd Austin, TX 78701
    ","
        5/28/2017
    ",0.052,0.742,0.206
1187,Tumble 22,"
        7211 Burnet Rd Austin, TX 78701
    ","
        4/22/2019
    ",0.044,0.728,0.227
1188,Tumble 22,"
        7211 Burnet Rd Austin, TX 78701
    ","
        8/23/2018
    ",0.032,0.707,0.262
1189,Tumble 22,"
        7211 Burnet Rd Austin, TX 78701
    ","
        7/30/2019
    ",0.061,0.747,0.192
1190,Tan My Restaurant,"
        1601 Ohlen Rd Austin, TX 78758
    ","
        5/15/2016
    ",0.031,0.775,0.195
1191,Tan My Restaurant,"
        1601 Ohlen Rd Austin, TX 78758
    ","
        8/1/2017
    ",0.052,0.722,0.226
1192,Tan My Restaurant,"
        1601 Ohlen Rd Austin, TX 78758
    ","
        8/31/2017
    ",0.044,0.734,0.223
1193,Tan My Restaurant,"
        1601 Ohlen Rd Austin, TX 78758
    ","
        7/10/2018
    ",0.045,0.769,0.186
1194,Tan My Restaurant,"
        1601 Ohlen Rd Austin, TX 78758
    ","
        2/13/2018
    ",0.065,0.734,0.201
1195,Tan My Restaurant,"
        1601 Ohlen Rd Austin, TX 78758
    ","
        5/3/2019
    ",0.035,0.69,0.275
1196,Tan My Restaurant,"
        1601 Ohlen Rd Austin, TX 78758
    ","
        9/28/2018
    ",0.033,0.701,0.267
1197,Tumble 22,"
        7211 Burnet Rd Austin, TX 78701
    ","
        7/25/2019
    ",0.043,0.75,0.206
1198,68 Degrees Kitchen,"
        2401 Lake Austin Blvd Austin, TX 78703
    ","
        8/8/2017
    ",0.036,0.666,0.298
1199,68 Degrees Kitchen,"
        2401 Lake Austin Blvd Austin, TX 78703
    ","
        9/8/2017
    ",0.037,0.744,0.219
1200,68 Degrees Kitchen,"
        2401 Lake Austin Blvd Austin, TX 78703
    ","
        2/11/2019
    ",0.029,0.738,0.233
1201,68 Degrees Kitchen,"
        2401 Lake Austin Blvd Austin, TX 78703
    ","
        9/3/2017
    ",0.059,0.754,0.187
1202,Counter Culture,"
        2337 E Cesar Chavez St Austin, TX 78702
    ","
        10/24/2017
    ",0.039,0.698,0.262
1203,Counter Culture,"
        2337 E Cesar Chavez St Austin, TX 78702
    ","
        10/2/2017
    ",0.067,0.608,0.325
1204,Counter Culture,"
        2337 E Cesar Chavez St Austin, TX 78702
    ","
        6/24/2017
    ",0.08,0.668,0.252
1205,Tan My Restaurant,"
        1601 Ohlen Rd Austin, TX 78758
    ","
        4/13/2019
            ",0.029,0.765,0.206
1206,Counter Culture,"
        2337 E Cesar Chavez St Austin, TX 78702
    ","
        2/11/2017
    ",0.06,0.689,0.251
1207,Counter Culture,"
        2337 E Cesar Chavez St Austin, TX 78702
    ","
        3/11/2019
    ",0.035,0.697,0.268
1208,Counter Culture,"
        2337 E Cesar Chavez St Austin, TX 78702
    ","
        6/29/2018
    ",0.041,0.696,0.263
1209,Counter Culture,"
        2337 E Cesar Chavez St Austin, TX 78702
    ","
        11/28/2018
    ",0.064,0.722,0.214
1210,Counter Culture,"
        2337 E Cesar Chavez St Austin, TX 78702
    ","
        5/2/2019
    ",0.035,0.699,0.266
1211,Botticelli闁炽儲鐛�,"
        1321 S Congress Ave Austin, TX 78704
    ","
        10/1/2012
    ",0.032,0.707,0.26
1212,Botticelli闁炽儲鐛�,"
        1321 S Congress Ave Austin, TX 78704
    ","
        6/1/2017
    ",0.028,0.683,0.289
1213,68 Degrees Kitchen,"
        2401 Lake Austin Blvd Austin, TX 78703
    ","
        7/14/2019
    ",0.046,0.735,0.22
1214,Botticelli闁炽儲鐛�,"
        1321 S Congress Ave Austin, TX 78704
    ","
        12/30/2016
    ",0.067,0.693,0.239
1215,Botticelli闁炽儲鐛�,"
        1321 S Congress Ave Austin, TX 78704
    ","
        2/3/2018
    ",0.018,0.69,0.292
1216,Botticelli闁炽儲鐛�,"
        1321 S Congress Ave Austin, TX 78704
    ","
        1/5/2019
    ",0.039,0.71,0.251
1217,Botticelli闁炽儲鐛�,"
        1321 S Congress Ave Austin, TX 78704
    ","
        11/10/2018
    ",0.043,0.692,0.265
